order_id,customer_id,age,city,product_category,payment_method,order_value,discount,delivery_days,is_returned
1199,1106,44,Delhi,Home,UPI,4583.92,0.09,7,0
1200,1830,19,Bangalore,Beauty,Wallet,1820.86,0.05,6,0
1201,1047,46,Delhi,Sports,NetBanking,6155.96,0.13,4,0
1202,1572,55,Mumbai,Sports,Card,4644.56,0.07,2,0
1203,1336,20,Delhi,Home,Card,11130.24,0.16,7,0
1204,1025,33,Mumbai,Beauty,Wallet,7276.05,0.08,9,0
1205,1803,47,Delhi,Electronics,Wallet,19326.68,0.26,1,0
1206,1256,57,Bangalore,Home,UPI,19278.28,0.18,3,0
1207,1007,19,Mumbai,Electronics,NetBanking,8985.56,0.0,7,0
1208,1624,34,Hyderabad,Home,UPI,15942.73,0.24,9,0
1209,1866,58,Mumbai,Electronics,Wallet,462.72,0.1,5,0
1210,1252,29,Bangalore,Home,UPI,11046.67,0.1,7,0
1211,1691,52,Mumbai,Sports,Card,14917.32,0.11,7,0
1212,1718,60,Delhi,Clothing,Card,4495.48,0.19,4,0
1213,1302,18,Delhi,Sports,UPI,1411.2,0.13,5,0
1214,1638,62,Bangalore,Electronics,NetBanking,3287.19,0.19,2,0
1215,1055,32,Chennai,Beauty,UPI,8948.59,0.04,8,0
1216,1725,43,Delhi,Sports,UPI,10226.15,0.29,1,0
1217,1525,54,Hyderabad,Clothing,NetBanking,7741.53,0.22,2,0
1218,1473,38,Bangalore,Electronics,NetBanking,8911.48,0.08,3,0
1219,1027,48,Mumbai,Sports,NetBanking,9510.65,0.22,7,0
1220,1982,42,Mumbai,Home,Card,15434.85,0.17,6,0
1221,1077,40,Hyderabad,Beauty,UPI,2283.79,0.03,7,1
1222,1215,41,Delhi,Electronics,Wallet,15425.22,0.05,5,0
1223,1385,55,Bangalore,Sports,NetBanking,13834.82,0.01,4,1
1224,1364,45,Hyderabad,Electronics,NetBanking,14884.88,0.24,7,0
1225,1665,38,Delhi,Home,UPI,14742.47,0.17,3,1
1226,1525,60,Bangalore,Clothing,Wallet,9517.72,0.1,7,0
1227,1698,35,Mumbai,Sports,UPI,4385.72,0.04,2,1
1228,1311,53,Bangalore,Electronics,UPI,10825.25,0.15,8,0
1229,1882,52,Chennai,Electronics,NetBanking,19168.04,0.16,6,0
1230,1006,62,Bangalore,Electronics,NetBanking,11852.81,0.21,3,0
1231,1002,26,Chennai,Clothing,Card,418.73,0.29,3,1
1232,1622,55,Bangalore,Electronics,Wallet,1382.28,0.13,5,0
1233,1918,47,Chennai,Beauty,Wallet,19858.7,0.12,3,0
1234,1749,61,Mumbai,Beauty,NetBanking,1624.54,0.11,6,0
1235,1362,51,Delhi,Electronics,NetBanking,1111.69,0.25,2,0
1236,1750,49,Chennai,Beauty,NetBanking,7189.88,0.05,8,0
1237,1507,20,Chennai,Sports,Wallet,19392.48,0.1,9,0
1238,1273,20,Mumbai,Beauty,Card,6509.77,0.22,7,1
1239,1505,45,Chennai,Electronics,Wallet,8315.71,0.0,3,1
1240,1805,61,Hyderabad,Home,NetBanking,12754.73,0.09,4,0
1241,1738,32,Mumbai,Sports,NetBanking,677.41,0.19,2,0
1242,1882,58,Hyderabad,Clothing,Card,17975.72,0.06,9,0
1243,1014,40,Mumbai,Electronics,UPI,10484.97,0.09,5,0
1244,1191,57,Chennai,Clothing,UPI,9442.86,0.15,2,0
1245,1984,28,Hyderabad,Home,Wallet,17242.39,0.13,6,0
1246,1630,49,Chennai,Clothing,UPI,19070.92,0.03,7,0
1247,1484,53,Mumbai,Electronics,UPI,8583.82,0.28,2,1
1248,1027,50,Chennai,Electronics,Wallet,3614.33,0.01,1,1
1249,1713,41,Hyderabad,Home,NetBanking,16351.04,0.22,7,0
1250,1038,56,Hyderabad,Electronics,UPI,8184.56,0.02,1,1
1251,1952,51,Chennai,Home,NetBanking,18723.8,0.14,3,0
1252,1272,45,Bangalore,Home,Wallet,19008.0,0.05,4,0
1253,1230,54,Mumbai,Electronics,NetBanking,2473.61,0.04,2,0
1254,1085,24,Mumbai,Beauty,NetBanking,19139.77,0.04,7,0
1255,1473,21,Chennai,Home,Wallet,7491.75,0.14,5,0
1256,1125,54,Bangalore,Electronics,NetBanking,12995.8,0.15,1,0
1257,1811,18,Hyderabad,Beauty,UPI,888.05,0.04,8,0
1258,1536,18,Delhi,Home,UPI,17799.91,0.29,7,0
1259,1144,64,Delhi,Beauty,UPI,12903.63,0.08,4,0
1260,1524,37,Chennai,Sports,UPI,12942.38,0.14,2,0
1261,1211,36,Bangalore,Sports,NetBanking,18063.09,0.06,7,0
1262,1024,46,Bangalore,Beauty,UPI,10265.27,0.15,2,0
1263,1579,27,Mumbai,Home,NetBanking,8328.23,0.23,6,0
1264,1393,35,Hyderabad,Electronics,Card,17349.35,0.16,1,0
1265,1066,45,Bangalore,Clothing,NetBanking,14899.93,0.09,7,1
1266,1232,52,Delhi,Electronics,UPI,18989.72,0.07,7,0
1267,1108,60,Hyderabad,Clothing,Card,18814.41,0.23,4,0
1268,1145,64,Hyderabad,Clothing,Wallet,7770.06,0.04,4,0
1269,1110,48,Chennai,Home,NetBanking,9050.33,0.11,5,0
1270,1227,44,Bangalore,Beauty,UPI,5268.5,0.05,2,0
1271,1110,28,Chennai,Electronics,UPI,13280.83,0.08,9,0
1272,1469,55,Bangalore,Beauty,UPI,7417.93,0.05,4,0
1273,1033,22,Mumbai,Sports,Wallet,15764.79,0.27,9,0
1274,1622,25,Chennai,Home,Card,2606.71,0.22,3,0
1275,1775,51,Chennai,Home,Card,2504.78,0.17,9,1
1276,1935,29,Delhi,Sports,UPI,4248.22,0.07,1,0
1277,1368,55,Chennai,Electronics,NetBanking,1868.99,0.15,7,1
1278,1747,18,Bangalore,Sports,UPI,12476.63,0.16,4,0
1279,1594,48,Delhi,Electronics,UPI,3117.58,0.18,7,0
1280,1553,21,Chennai,Clothing,NetBanking,3367.27,0.02,6,0
1281,1424,62,Chennai,Home,UPI,481.72,0.29,4,0
1282,1612,22,Mumbai,Electronics,Wallet,15685.38,0.14,4,0
1283,1517,47,Chennai,Beauty,UPI,16283.46,0.28,8,0
1284,1691,41,Hyderabad,Beauty,Wallet,3408.04,0.0,7,0
1285,1281,20,Delhi,Home,UPI,14842.58,0.07,4,0
1286,1319,28,Hyderabad,Sports,Card,8784.19,0.03,6,0
1287,1737,62,Delhi,Sports,NetBanking,4943.98,0.23,6,0
1288,1442,21,Mumbai,Electronics,Card,12503.42,0.1,1,1
1289,1951,43,Chennai,Sports,UPI,3733.98,0.25,2,1
1290,1314,44,Chennai,Home,UPI,15186.3,0.25,4,0
1291,1876,63,Chennai,Electronics,Wallet,1142.78,0.2,6,0
1292,1965,60,Delhi,Clothing,UPI,19190.79,0.2,6,0
1293,1740,44,Chennai,Sports,UPI,1623.13,0.21,1,0
1294,1376,59,Hyderabad,Sports,UPI,11673.08,0.2,8,1
1295,1288,23,Chennai,Electronics,Card,18063.45,0.12,2,0
1296,1436,32,Mumbai,Beauty,Wallet,435.71,0.2,5,0
1297,1661,47,Hyderabad,Sports,Card,10070.59,0.27,4,0
1298,1276,59,Chennai,Home,Wallet,7130.14,0.1,5,0
1299,1709,54,Chennai,Sports,Card,11690.58,0.28,5,1
1300,1581,54,Bangalore,Clothing,UPI,4664.06,0.0,8,0
1301,1502,59,Delhi,Sports,Card,1485.0,0.1,7,0
1302,1623,54,Hyderabad,Beauty,Card,12593.47,0.04,9,0
1303,1515,52,Bangalore,Sports,Wallet,8453.61,0.04,1,0
1304,1349,40,Mumbai,Electronics,Wallet,12525.21,0.24,6,0
1305,1842,23,Delhi,Sports,Card,4368.68,0.28,6,1
1306,1445,21,Hyderabad,Beauty,Wallet,6907.08,0.23,2,0
1307,1829,35,Chennai,Electronics,Wallet,11321.29,0.29,8,0
1308,1349,26,Hyderabad,Home,Wallet,11943.63,0.06,6,0
1309,1606,46,Chennai,Electronics,NetBanking,7571.83,0.04,9,0
1310,1663,30,Delhi,Clothing,Wallet,5745.05,0.16,5,1
1311,1822,64,Chennai,Electronics,NetBanking,5619.27,0.25,7,0
1312,1136,34,Mumbai,Home,NetBanking,3659.05,0.01,6,0
1313,1758,62,Chennai,Sports,Wallet,6643.02,0.3,5,0
1314,1898,49,Mumbai,Electronics,Card,4148.92,0.18,6,0
1315,1242,39,Delhi,Electronics,Wallet,12749.55,0.29,4,0
1316,1542,21,Delhi,Electronics,UPI,11467.53,0.11,3,1
1317,1039,22,Hyderabad,Electronics,Card,7775.26,0.14,1,1
1318,1228,54,Mumbai,Home,NetBanking,6651.43,0.23,1,0
1319,1547,58,Mumbai,Beauty,NetBanking,4904.76,0.24,6,0
1320,1919,30,Bangalore,Beauty,Card,10802.07,0.07,9,1
1321,1222,51,Bangalore,Electronics,Card,18394.27,0.28,8,0
1322,1005,62,Bangalore,Home,Wallet,13776.92,0.26,2,0
1323,1321,39,Chennai,Home,NetBanking,14939.41,0.01,9,0
1324,1467,40,Bangalore,Electronics,UPI,16720.68,0.04,8,0
1325,1731,20,Mumbai,Clothing,Wallet,7162.37,0.15,9,0
1326,1074,59,Chennai,Electronics,Card,1444.94,0.14,4,0
1327,1003,51,Delhi,Clothing,NetBanking,12526.66,0.21,9,0
1328,1846,49,Hyderabad,Electronics,Card,3935.71,0.03,2,0
1329,1645,62,Bangalore,Clothing,Card,11467.06,0.19,1,0
1330,1117,38,Delhi,Clothing,Card,14842.3,0.18,9,0
1331,1880,63,Mumbai,Electronics,Wallet,15716.04,0.07,8,0
1332,1605,61,Hyderabad,Clothing,UPI,6176.41,0.16,7,0
1333,1503,38,Delhi,Sports,UPI,10346.18,0.07,8,0
1334,1997,61,Hyderabad,Beauty,NetBanking,12495.11,0.04,1,0
1335,1946,28,Bangalore,Home,Card,16425.72,0.17,9,1
1336,1573,56,Mumbai,Clothing,UPI,15275.5,0.29,9,0
1337,1440,21,Hyderabad,Clothing,Card,19761.91,0.07,9,0
1338,1193,18,Delhi,Home,NetBanking,360.08,0.11,6,1
1339,1846,45,Bangalore,Clothing,Card,8862.29,0.08,4,0
1340,1714,41,Bangalore,Home,UPI,5269.68,0.08,2,1
1341,1391,52,Delhi,Electronics,Card,2573.89,0.12,4,0
1342,1025,30,Delhi,Sports,UPI,18248.0,0.21,7,0
1343,1434,64,Hyderabad,Sports,NetBanking,19959.65,0.01,1,0
1344,1172,51,Chennai,Beauty,Card,3775.8,0.29,9,0
1345,1299,28,Bangalore,Clothing,UPI,960.98,0.01,3,0
1346,1644,53,Hyderabad,Beauty,NetBanking,5646.08,0.26,4,0
1347,1325,34,Delhi,Electronics,Card,16730.27,0.27,5,0
1348,1409,52,Hyderabad,Sports,NetBanking,6019.02,0.16,3,0
1349,1117,35,Delhi,Electronics,UPI,1326.65,0.04,4,0
1350,1835,57,Mumbai,Electronics,Card,1239.35,0.17,5,0
1351,1786,39,Delhi,Clothing,Card,8662.97,0.19,1,0
1352,1723,41,Delhi,Electronics,Card,18650.15,0.26,9,0
1353,1224,36,Delhi,Sports,NetBanking,5861.22,0.17,4,0
1354,1531,54,Chennai,Beauty,NetBanking,8657.72,0.12,9,0
1355,1112,56,Delhi,Sports,UPI,2218.29,0.25,4,0
1356,1139,38,Bangalore,Clothing,Wallet,9972.74,0.29,1,0
1357,1558,25,Bangalore,Sports,Card,13991.63,0.19,5,1
1358,1000,45,Hyderabad,Home,Card,5568.78,0.26,9,0
1359,1089,22,Chennai,Beauty,UPI,6074.88,0.18,3,0
1360,1653,34,Hyderabad,Home,Card,16871.11,0.21,5,0
1361,1319,54,Bangalore,Home,NetBanking,405.2,0.21,3,0
1362,1549,53,Bangalore,Clothing,NetBanking,12802.12,0.21,3,0
1363,1804,36,Mumbai,Electronics,Card,7998.92,0.1,1,1
1364,1893,44,Delhi,Home,Card,6107.93,0.17,2,0
1365,1138,51,Bangalore,Sports,NetBanking,13220.36,0.18,2,0
1366,1510,28,Hyderabad,Electronics,Card,16726.44,0.09,9,1
1367,1867,62,Hyderabad,Sports,NetBanking,11256.16,0.1,7,0
1368,1844,64,Delhi,Sports,Wallet,815.67,0.23,8,0
1369,1258,29,Delhi,Electronics,Wallet,9335.74,0.17,2,0
1370,1672,38,Mumbai,Electronics,Card,9362.65,0.04,9,0
1371,1901,28,Chennai,Sports,Card,10967.21,0.25,3,0
1372,1689,56,Hyderabad,Clothing,Card,13484.99,0.26,2,0
1373,1009,45,Delhi,Beauty,NetBanking,582.5,0.14,1,0
1374,1260,22,Hyderabad,Beauty,Wallet,10139.85,0.06,9,0
1375,1918,34,Delhi,Clothing,Wallet,11848.49,0.28,8,1
1376,1649,37,Bangalore,Electronics,UPI,6998.4,0.26,4,0
1377,1171,58,Hyderabad,Sports,UPI,13433.63,0.07,7,0
1378,1897,63,Bangalore,Beauty,Card,4717.92,0.03,3,0
1379,1012,29,Hyderabad,Sports,NetBanking,6483.97,0.13,3,0
1380,1167,23,Chennai,Clothing,Card,19262.56,0.2,4,0
1381,1641,34,Mumbai,Sports,Wallet,7091.79,0.05,2,0
1382,1595,36,Bangalore,Clothing,Card,7060.72,0.15,4,0
1383,1320,43,Delhi,Electronics,Card,11994.48,0.13,3,0
1384,1318,61,Chennai,Clothing,Wallet,19425.31,0.27,8,0
1385,1612,61,Hyderabad,Clothing,Wallet,19664.99,0.13,2,1
1386,1328,49,Bangalore,Beauty,Wallet,11677.23,0.16,9,0
1387,1784,23,Hyderabad,Sports,Wallet,221.52,0.29,3,0
1388,1776,53,Hyderabad,Beauty,UPI,18033.0,0.09,4,0
1389,1970,55,Hyderabad,Home,NetBanking,11490.71,0.09,3,0
1390,1910,28,Mumbai,Clothing,NetBanking,7446.73,0.24,3,0
1391,1919,50,Mumbai,Home,Wallet,16618.06,0.08,8,0
1392,1549,41,Delhi,Beauty,NetBanking,8116.68,0.25,8,0
1393,1418,40,Bangalore,Sports,NetBanking,874.08,0.03,6,0
1394,1605,32,Chennai,Beauty,NetBanking,16457.23,0.03,4,0
1395,1094,44,Chennai,Sports,NetBanking,11008.02,0.27,1,1
1396,1816,28,Chennai,Sports,Wallet,6895.24,0.16,4,1
1397,1580,34,Hyderabad,Electronics,Card,5167.67,0.22,8,0
1398,1317,31,Mumbai,Clothing,Card,11957.19,0.07,6,0
1399,1955,44,Bangalore,Beauty,Card,4319.38,0.05,2,0
1400,1235,35,Hyderabad,Sports,UPI,6612.25,0.25,3,0
1401,1945,45,Mumbai,Beauty,NetBanking,12803.3,0.11,7,0
1402,1333,64,Mumbai,Beauty,Wallet,17654.58,0.14,4,0
1403,1884,64,Bangalore,Sports,Wallet,10751.23,0.01,4,1
1404,1375,21,Bangalore,Home,UPI,15230.31,0.12,5,0
1405,1458,24,Bangalore,Clothing,Wallet,15308.6,0.23,8,1
1406,1136,62,Hyderabad,Clothing,Card,13354.21,0.25,7,1
1407,1929,52,Delhi,Electronics,UPI,5067.6,0.21,9,0
1408,1587,26,Bangalore,Electronics,Wallet,17362.41,0.21,5,0
1409,1994,25,Delhi,Electronics,UPI,8838.26,0.15,1,0
1410,1546,62,Hyderabad,Clothing,UPI,1075.37,0.16,4,0
1411,1512,34,Delhi,Home,Wallet,5043.33,0.22,6,0
1412,1295,34,Chennai,Clothing,Card,15357.86,0.07,6,0
1413,1319,50,Delhi,Clothing,Wallet,1568.84,0.07,9,0
1414,1917,49,Bangalore,Clothing,NetBanking,3117.82,0.28,5,0
1415,1571,25,Hyderabad,Clothing,NetBanking,13945.69,0.01,5,0
1416,1831,36,Bangalore,Home,Wallet,17873.5,0.04,6,0
1417,1348,55,Chennai,Electronics,Card,12747.89,0.17,6,0
1418,1839,20,Bangalore,Beauty,NetBanking,4601.36,0.22,3,0
1419,1778,22,Bangalore,Electronics,NetBanking,1257.59,0.16,6,1
1420,1872,30,Bangalore,Electronics,Wallet,12379.51,0.11,8,0
1421,1228,64,Mumbai,Beauty,Wallet,1138.49,0.29,6,0
1422,1269,63,Chennai,Clothing,Wallet,12331.9,0.21,5,0
1423,1827,48,Bangalore,Home,UPI,4666.48,0.25,3,0
1424,1797,33,Bangalore,Home,UPI,18112.19,0.01,1,0
1425,1290,49,Bangalore,Electronics,UPI,9606.83,0.07,5,0
1426,1724,39,Hyderabad,Beauty,Wallet,4633.98,0.11,6,0
1427,1164,46,Mumbai,Sports,Card,17092.28,0.05,6,0
1428,1004,39,Hyderabad,Clothing,NetBanking,5229.9,0.02,6,1
1429,1850,60,Mumbai,Electronics,UPI,6270.66,0.07,3,0
1430,1378,20,Bangalore,Home,Card,16718.7,0.16,4,0
1431,1077,27,Chennai,Beauty,Wallet,6314.08,0.21,3,0
1432,1409,59,Delhi,Beauty,UPI,8321.24,0.23,2,1
1433,1573,38,Delhi,Electronics,Wallet,7083.78,0.01,8,0
1434,1131,33,Bangalore,Sports,Card,2504.73,0.13,7,1
1435,1600,29,Hyderabad,Home,UPI,970.14,0.04,8,0
1436,1748,19,Chennai,Electronics,UPI,14545.91,0.13,6,0
1437,1041,58,Mumbai,Sports,UPI,12973.72,0.13,7,0
1438,1088,41,Bangalore,Beauty,UPI,5790.85,0.15,1,0
1439,1401,52,Chennai,Clothing,Card,6052.86,0.27,5,0
1440,1295,47,Chennai,Home,UPI,18911.11,0.24,4,1
1441,1839,47,Mumbai,Home,NetBanking,19755.89,0.19,3,0
1442,1294,64,Chennai,Sports,NetBanking,9574.01,0.27,2,0
1443,1615,52,Hyderabad,Electronics,Wallet,16088.54,0.2,9,0
1444,1525,36,Hyderabad,Beauty,UPI,14786.38,0.25,8,0
1445,1799,25,Hyderabad,Sports,NetBanking,6086.89,0.17,2,0
1446,1690,43,Chennai,Clothing,NetBanking,1359.54,0.16,6,0
1447,1636,57,Hyderabad,Clothing,NetBanking,3022.61,0.22,3,0
1448,1421,24,Mumbai,Clothing,Card,16798.22,0.01,3,0
1449,1864,47,Chennai,Sports,UPI,14678.03,0.21,5,0
1450,1022,24,Delhi,Beauty,Card,13353.83,0.28,7,1
1451,1574,20,Chennai,Home,Card,2786.85,0.21,7,0
1452,1142,18,Mumbai,Electronics,NetBanking,12870.63,0.01,1,1
1453,1992,53,Delhi,Home,NetBanking,15488.62,0.11,7,0
1454,1664,42,Chennai,Beauty,Wallet,17239.91,0.24,7,0
1455,1144,54,Hyderabad,Home,UPI,461.98,0.29,6,0
1456,1224,18,Bangalore,Sports,UPI,13752.61,0.11,6,0
1457,1502,32,Bangalore,Clothing,NetBanking,578.13,0.25,2,1
1458,1961,54,Hyderabad,Beauty,NetBanking,14196.08,0.26,3,0
1459,1973,30,Bangalore,Beauty,UPI,12785.3,0.04,3,0
1460,1820,57,Bangalore,Home,Wallet,3137.29,0.25,3,0
1461,1615,25,Hyderabad,Sports,NetBanking,15369.21,0.1,2,0
1462,1103,22,Hyderabad,Home,Wallet,1553.28,0.18,9,1
1463,1946,26,Chennai,Home,Card,16562.7,0.16,6,0
1464,1038,18,Chennai,Beauty,NetBanking,5386.2,0.2,2,0
1465,1946,53,Hyderabad,Home,Card,13839.27,0.22,3,0
1466,1197,52,Mumbai,Clothing,NetBanking,18489.05,0.13,6,1
1467,1645,19,Bangalore,Home,Card,6928.58,0.27,4,0
1468,1578,57,Chennai,Clothing,NetBanking,10157.3,0.24,7,0
1469,1390,40,Bangalore,Beauty,Wallet,9369.74,0.24,6,0
1470,1178,26,Delhi,Sports,Wallet,3320.7,0.14,6,0
1471,1967,51,Hyderabad,Clothing,Wallet,11888.18,0.01,3,1
1472,1553,63,Mumbai,Sports,Card,14911.44,0.15,8,1
1473,1447,31,Delhi,Sports,Wallet,18354.12,0.27,9,0
1474,1499,21,Delhi,Clothing,Card,17045.89,0.06,6,0
1475,1014,47,Delhi,Beauty,NetBanking,10298.38,0.29,2,0
1476,1622,48,Hyderabad,Electronics,Card,14436.54,0.24,1,0
1477,1668,55,Chennai,Sports,NetBanking,16055.51,0.21,3,0
1478,1288,28,Hyderabad,Sports,UPI,9971.08,0.2,3,0
1479,1477,52,Chennai,Beauty,UPI,2485.47,0.18,8,0
1480,1230,25,Delhi,Beauty,UPI,8871.03,0.22,5,0
1481,1922,20,Delhi,Home,Card,16881.07,0.13,1,0
1482,1419,31,Mumbai,Beauty,UPI,12013.5,0.25,4,0
1483,1156,30,Chennai,Sports,UPI,14544.28,0.21,7,1
1484,1549,62,Delhi,Clothing,UPI,3868.31,0.23,5,0
1485,1440,49,Bangalore,Electronics,NetBanking,19293.89,0.24,6,0
1486,1096,51,Mumbai,Home,Wallet,8200.79,0.03,4,0
1487,1996,62,Hyderabad,Clothing,Card,13141.98,0.02,2,0
1488,1410,36,Mumbai,Electronics,UPI,573.67,0.24,9,0
1489,1950,55,Bangalore,Electronics,NetBanking,2720.92,0.08,2,0
1490,1288,33,Chennai,Electronics,Wallet,15684.28,0.17,2,0
1491,1253,19,Hyderabad,Clothing,Wallet,19365.8,0.13,2,0
1492,1195,57,Hyderabad,Home,Wallet,6537.1,0.01,1,1
1493,1597,34,Chennai,Home,NetBanking,936.18,0.01,3,0
1494,1833,51,Mumbai,Electronics,UPI,7345.16,0.25,6,1
1495,1521,59,Delhi,Clothing,Wallet,545.87,0.18,7,0
1496,1516,33,Mumbai,Electronics,NetBanking,4008.99,0.16,1,0
1497,1634,55,Bangalore,Beauty,NetBanking,15098.95,0.28,5,0
1498,1841,19,Delhi,Home,Card,18754.35,0.05,5,0
1499,1864,19,Mumbai,Sports,NetBanking,1931.49,0.08,1,0
1500,1117,43,Chennai,Electronics,Wallet,11246.44,0.23,4,0
1501,1805,30,Bangalore,Beauty,Wallet,5226.84,0.23,1,0
1502,1908,64,Bangalore,Home,NetBanking,2953.37,0.12,1,0
1503,1158,48,Bangalore,Clothing,Wallet,4535.81,0.29,7,0
1504,1814,51,Delhi,Home,NetBanking,11639.71,0.28,7,0
1505,1227,56,Hyderabad,Clothing,Wallet,1489.66,0.0,3,0
1506,1876,20,Delhi,Clothing,Card,8797.53,0.05,7,0
1507,1215,25,Mumbai,Electronics,UPI,2877.51,0.25,3,0
1508,1947,40,Hyderabad,Electronics,Card,5599.01,0.1,2,0
1509,1695,31,Mumbai,Home,Card,3976.94,0.03,4,0
1510,1014,44,Hyderabad,Beauty,UPI,17682.91,0.24,3,0
1511,1156,46,Delhi,Home,Wallet,14218.62,0.14,7,0
1512,1647,56,Bangalore,Sports,UPI,17395.56,0.15,1,0
1513,1260,56,Chennai,Clothing,NetBanking,7792.56,0.06,6,0
1514,1156,18,Bangalore,Clothing,UPI,6405.58,0.2,2,0
1515,1046,34,Delhi,Electronics,Card,7735.63,0.17,8,1
1516,1323,58,Hyderabad,Beauty,UPI,567.25,0.06,5,0
1517,1843,47,Bangalore,Electronics,Wallet,14549.14,0.1,3,0
1518,1684,30,Delhi,Sports,Card,7125.49,0.18,7,0
1519,1129,38,Mumbai,Home,NetBanking,6403.81,0.28,2,0
1520,1410,36,Chennai,Home,Wallet,12043.19,0.28,5,0
1521,1094,36,Bangalore,Beauty,Card,8837.75,0.09,8,0
1522,1626,42,Hyderabad,Electronics,NetBanking,19620.7,0.22,1,1
1523,1754,39,Mumbai,Electronics,Wallet,7253.81,0.23,1,0
1524,1931,48,Delhi,Sports,NetBanking,12355.14,0.24,3,0
1525,1291,34,Chennai,Home,UPI,6370.69,0.17,3,0
1526,1793,40,Hyderabad,Electronics,UPI,19813.78,0.0,7,1
1527,1810,49,Delhi,Beauty,NetBanking,9013.2,0.23,6,0
1528,1282,27,Delhi,Home,UPI,12755.75,0.03,7,0
1529,1068,27,Bangalore,Sports,NetBanking,2709.09,0.04,4,0
1530,1659,53,Bangalore,Beauty,Wallet,14713.88,0.18,2,0
1531,1010,25,Hyderabad,Clothing,Card,5530.36,0.3,2,0
1532,1253,37,Delhi,Sports,NetBanking,9082.54,0.07,1,1
1533,1841,49,Bangalore,Beauty,Card,17686.03,0.19,9,0
1534,1871,31,Chennai,Electronics,Card,19416.94,0.09,7,0
1535,1549,45,Chennai,Clothing,NetBanking,8606.53,0.27,3,1
1536,1133,63,Delhi,Sports,UPI,16729.09,0.18,2,0
1537,1711,41,Bangalore,Electronics,Wallet,1256.31,0.06,3,0
1538,1022,32,Hyderabad,Clothing,Card,16981.97,0.08,7,0
1539,1814,39,Hyderabad,Home,Wallet,12664.3,0.13,5,0
1540,1345,47,Hyderabad,Electronics,Card,9876.38,0.04,3,0
1541,1301,21,Chennai,Beauty,NetBanking,17821.28,0.02,9,1
1542,1362,30,Bangalore,Sports,UPI,16937.68,0.2,2,0
1543,1395,40,Bangalore,Clothing,Wallet,6079.51,0.12,7,0
1544,1217,25,Chennai,Electronics,Card,15871.47,0.22,6,0
1545,1140,35,Hyderabad,Home,NetBanking,2169.92,0.03,6,0
1546,1615,29,Hyderabad,Sports,NetBanking,16490.73,0.18,7,0
1547,1957,48,Delhi,Sports,Card,13574.02,0.13,6,0
1548,1209,31,Mumbai,Electronics,Card,1939.75,0.02,2,0
1549,1984,51,Bangalore,Home,Card,13724.99,0.16,5,0
1550,1992,35,Bangalore,Clothing,UPI,11694.28,0.02,3,0
1551,1622,51,Bangalore,Electronics,Card,11972.09,0.25,9,0
1552,1615,28,Mumbai,Clothing,Card,5959.11,0.19,8,0
1553,1827,58,Delhi,Sports,UPI,5476.64,0.17,2,0
1554,1682,29,Mumbai,Clothing,NetBanking,15298.2,0.04,1,0
1555,1459,32,Hyderabad,Home,Card,5284.91,0.09,4,0
1556,1355,48,Hyderabad,Beauty,Wallet,9035.99,0.15,4,0
1557,1323,46,Bangalore,Home,NetBanking,13956.82,0.19,2,0
1558,1132,43,Chennai,Clothing,Wallet,1776.4,0.05,7,0
1559,1887,35,Bangalore,Electronics,Card,11972.06,0.0,3,0
1560,1804,49,Chennai,Sports,UPI,11869.65,0.1,7,0
1561,1839,39,Mumbai,Beauty,UPI,13747.73,0.14,7,0
1562,1126,55,Hyderabad,Electronics,UPI,7524.58,0.06,1,0
1563,1105,34,Chennai,Electronics,Card,9089.8,0.15,6,0
1564,1603,40,Mumbai,Home,Card,6733.39,0.1,4,0
1565,1798,41,Hyderabad,Clothing,Wallet,16201.73,0.14,8,0
1566,1377,25,Chennai,Home,UPI,2786.09,0.1,8,0
1567,1904,58,Bangalore,Clothing,Card,19266.49,0.19,3,0
1568,1050,23,Bangalore,Home,NetBanking,12769.76,0.01,4,0
1569,1028,22,Bangalore,Electronics,Card,17760.75,0.05,1,0
1570,1461,61,Mumbai,Sports,Card,8639.38,0.13,2,0
1571,1295,46,Bangalore,Clothing,NetBanking,6779.13,0.11,7,0
1572,1296,45,Delhi,Beauty,UPI,18034.37,0.12,7,0
1573,1725,28,Hyderabad,Beauty,NetBanking,2157.69,0.24,9,0
1574,1778,18,Mumbai,Electronics,UPI,2518.72,0.27,9,0
1575,1406,60,Bangalore,Home,NetBanking,6127.07,0.07,9,1
1576,1768,36,Hyderabad,Home,Wallet,19203.54,0.25,6,0
1577,1813,26,Chennai,Electronics,UPI,12734.76,0.14,8,1
1578,1612,44,Bangalore,Beauty,Card,11173.04,0.08,9,0
1579,1404,51,Hyderabad,Beauty,Wallet,14166.06,0.3,7,0
1580,1345,61,Delhi,Home,UPI,8466.0,0.25,4,0
1581,1621,21,Chennai,Clothing,UPI,15209.86,0.3,4,0
1582,1419,53,Delhi,Sports,UPI,7985.97,0.05,6,0
1583,1181,35,Hyderabad,Clothing,NetBanking,16561.99,0.04,4,1
1584,1982,32,Delhi,Beauty,UPI,5492.44,0.15,7,0
1585,1824,30,Hyderabad,Clothing,Card,5695.42,0.19,8,0
1586,1000,36,Hyderabad,Sports,UPI,10543.19,0.05,8,0
1587,1830,23,Delhi,Clothing,Card,8729.07,0.26,8,1
1588,1949,29,Hyderabad,Clothing,Card,13032.69,0.16,2,0
1589,1566,54,Bangalore,Clothing,Card,7412.96,0.12,2,0
